1096;0;98;99;99.5;99.98999786
1098;0;50;90;95;99
1100;0;50;90;95;99
1102;0;50;90;95;99
1104;0;50;90;95;99
1106;0;50;90;95;99
1108;0;50;90;95;99
1110;0;50;90;95;99
1112;0;50;90;95;99
1114;0;50;90;95;99
1116;0;50;90;95;99
1118;0;50;90;95;99
1120;0;50;90;95;99
1122;0;50;90;95;99
1124;0;50;90;95;99
1126;0;50;90;95;99
1550;0;50;90;95;99
1552;0;50;90;95;99
1554;0;50;90;95;99
1556;0;50;90;95;99
1558;0;50;90;95;99
1560;0;50;90;95;99
1562;0;50;90;95;99
1564;0;50;90;95;99
1566;0;50;90;95;99
1574;0;50;90;95;99
1576;0;50;90;95;99
1578;0;50;90;95;99
1580;0;50;90;95;99
1582;0;50;90;95;99
1584;0;50;90;95;99
1586;0;50;90;95;99
1588;0;50;90;95;99
1596;0;50;90;95;99
1598;0;50;90;95;99
4592;0;98;99;99.5;99.98999786
1606;0;50;90;95;99
1608;0;50;90;95;99
1612;0;50;90;95;99
1614;0;50;90;95;99
1616;0;50;90;95;99
1618;0;50;90;95;99
1620;0;50;90;95;99
1622;0;50;90;95;99
1624;0;50;90;95;99
1626;0;50;90;95;99
1628;0;50;90;95;99
1634;0;50;90;95;99
1636;0;50;90;95;99
1638;0;50;90;95;99
1640;0;50;90;95;99
1642;0;50;90;95;99
1644;0;50;90;95;99
1646;0;50;90;95;99
1648;0;50;90;95;99
1650;0;50;90;95;99
1652;0;50;90;95;99
1654;0;50;90;95;99
1656;0;50;90;95;99
1658;0;50;90;95;99
1660;0;50;90;95;99
2230;0;50;90;95;99
2232;0;98;99;99.5;99.98999786
2234;0;50;90;95;99
2236;0;50;90;95;99
2238;0;50;90;95;99
2240;0;50;90;95;99
2242;0;98;99;99.5;99.98999786
2244;0;50;90;95;99
2246;0;50;90;95;99
2248;0;50;90;95;99
2250;0;50;90;95;99
2252;0;98;99;99.5;99.98999786
2254;0;50;90;95;99
2256;0;98;99;99.5;99.98999786
2258;0;50;90;95;99
2260;0;50;90;95;99
2262;0;50;90;95;99
2264;0;50;90;95;99
2266;0;50;90;95;99
2278;0;50;90;95;99
2280;0;50;90;95;99
2282;0;50;90;95;99
2284;0;50;90;95;99
2290;0;50;90;95;99
2292;0;50;90;95;99
2294;0;50;90;95;99
2296;0;50;90;95;99
2298;0;50;90;95;99
2300;0;50;90;95;99
2302;0;50;90;95;99
2304;0;50;90;95;99
4594;0;50;90;95;99
2550;0;50;90;95;99
2552;0;50;90;95;99
2556;0;50;90;95;99
2558;0;50;90;95;99
2560;0;50;90;95;99
2562;0;50;90;95;99
2564;0;50;90;95;99
2572;0;50;90;95;99
2574;0;50;90;95;99
2576;0;98;99;99.5;99.98999786
2578;0;50;90;95;99
2580;0;50;90;95;99
2582;0;50;90;95;99
2584;0;50;90;95;99
2586;0;98;99;99.5;99.98999786
2588;0;50;90;95;99
2590;0;50;90;95;99
2592;0;50;90;95;99
2604;0;50;90;95;99
2610;0;50;90;95;99
2612;0;98;99;99.5;99.98999786
2614;0;50;90;95;99
2616;0;50;90;95;99
2618;0;50;90;95;99
2620;0;50;90;95;99
2622;0;50;90;95;99
2624;0;50;90;95;99
2626;0;50;90;95;99
2628;0;50;90;95;99
2630;0;50;90;95;99
4596;0;50;90;95;99
2632;0;50;90;95;99
2634;0;50;90;95;99
2636;0;50;90;95;99
2638;0;50;90;95;99
2640;0;50;90;95;99
2642;0;98;99;99.5;99.98999786
2644;0;50;90;95;99
2646;0;50;90;95;99
2648;0;50;90;95;99
2650;0;50;90;95;99
2652;0;50;90;95;99
2654;0;50;90;95;99
3054;0;50;90;95;99
3056;0;50;90;95;99
3058;0;50;90;95;99
3060;0;50;90;95;99
3062;0;50;90;95;99
3064;0;50;90;95;99
3066;0;50;90;95;99
3070;0;50;90;95;99
3072;0;50;90;95;99
3074;0;50;90;95;99
3076;0;50;90;95;99
3078;0;50;90;95;99
3080;0;50;90;95;99
3082;0;50;90;95;99
3084;0;50;90;95;99
3088;0;50;90;95;99
3102;0;50;90;95;99
3104;0;98;99;99.5;99.98999786
3106;0;98;99;99.5;99.98999786
3132;0;50;90;95;99
3134;0;50;90;95;99
3136;0;50;90;95;99
3138;0;50;90;95;99
3140;0;50;90;95;99
3142;0;50;90;95;99
3144;0;50;90;95;99
3146;0;50;90;95;99
3148;0;50;90;95;99
3550;0;50;90;95;99
3552;0;50;90;95;99
3554;0;50;90;95;99
3556;0;50;90;95;99
3558;0;50;90;95;99
3560;0;50;90;95;99
3562;0;50;90;95;99
3564;0;50;90;95;99
3566;0;50;90;95;99
3568;0;50;90;95;99
3570;0;50;90;95;99
3572;0;50;90;95;99
3574;0;50;90;95;99
3576;0;98;99;99.5;99.98999786
3578;0;50;90;95;99
3580;0;50;90;95;99
3586;0;50;90;95;99
3590;0;50;90;95;99
3592;0;50;90;95;99
3594;0;50;90;95;99
3596;0;50;90;95;99
3598;0;50;90;95;99
3600;0;50;90;95;99
3602;0;50;90;95;99
3610;0;50;90;95;99
3612;0;50;90;95;99
3614;0;50;90;95;99
3616;0;50;90;95;99
3622;0;98;99;99.5;99.98999786
3624;0;50;90;95;99
3626;0;50;90;95;99
3628;0;98;99;99.5;99.98999786
3630;0;50;90;95;99
3632;0;50;90;95;99
3634;0;50;90;95;99
3636;0;50;90;95;99
3638;0;50;90;95;99
3640;0;50;90;95;99
3642;0;50;90;95;99
3644;0;50;90;95;99
3646;0;50;90;95;99
3648;0;50;90;95;99
3650;0;98;99;99.5;99.98999786
3652;0;50;90;95;99
3654;0;50;90;95;99
3656;0;50;90;95;99
3658;0;50;90;95;99
3660;0;50;90;95;99
3662;0;50;90;95;99
4050;0;98;99;99.5;99.98999786
4052;0;50;90;95;99
4056;0;50;90;95;99
4058;0;50;90;95;99
4062;0;50;90;95;99
4064;0;98;99;99.5;99.98999786
4066;0;50;90;95;99
4068;0;50;90;95;99
4070;0;50;90;95;99
4072;0;50;90;95;99
4076;0;50;90;95;99
4078;0;50;90;95;99
4080;0;50;90;95;99
4084;0;50;90;95;99
4092;0;50;90;95;99
4104;0;50;90;95;99
4106;0;50;90;95;99
4112;0;50;90;95;99
4114;0;50;90;95;99
4120;0;50;90;95;99
4122;0;50;90;95;99
4132;0;50;90;95;99
4134;0;50;90;95;99
4136;0;50;90;95;99
4138;0;50;90;95;99
4140;0;50;90;95;99
4142;0;50;90;95;99
4144;0;50;90;95;99
4146;0;50;90;95;99
4148;0;50;90;95;99
4150;0;50;90;95;99
4152;0;50;90;95;99
4154;0;50;90;95;99
4156;0;50;90;95;99
4554;0;50;90;95;99
4556;0;50;90;95;99
4558;0;50;90;95;99
4560;0;50;90;95;99
4564;0;50;90;95;99
4566;0;50;90;95;99
4568;0;98;99;99.5;99.98999786
4570;0;50;90;95;99
4572;0;50;90;95;99
4574;0;50;90;95;99
4576;0;50;90;95;99
4578;0;50;90;95;99
4580;0;50;90;95;99
4582;0;50;90;95;99
4584;0;50;90;95;99
4586;0;50;90;95;99
4588;0;50;90;95;99
4590;0;98;99;99.5;99.98999786
4598;0;50;90;95;99
4600;0;50;90;95;99
4602;0;50;90;95;99
4604;0;50;90;95;99
4606;0;50;90;95;99
4610;0;50;90;95;99
4612;0;50;90;95;99
4614;0;50;90;95;99
4616;0;50;90;95;99
4618;0;50;90;95;99
4620;0;98;99;99.5;99.98999786
4622;0;50;90;95;99
4624;0;50;90;95;99
4626;0;50;90;95;99
4652;0;50;90;95;99
4654;0;98;99;99.5;99.98999786
4656;0;50;90;95;99
4658;0;98;99;99.5;99.98999786
4666;0;50;90;95;99
4668;0;50;90;95;99
4670;0;50;90;95;99
4672;0;50;90;95;99
4674;0;50;90;95;99
4676;0;50;90;95;99
4678;0;50;90;95;99
4680;0;50;90;95;99
4694;0;50;90;95;99
4696;0;98;99;99.5;99.98999786
4698;0;98;99;99.5;99.98999786
6594;0;50;90;95;99
4700;0;98;99;99.5;99.98999786
4702;0;98;99;99.5;99.98999786
4704;0;50;90;95;99
4706;0;50;90;95;99
4708;0;50;90;95;99
4712;0;50;90;95;99
4714;0;98;99;99.5;99.98999786
4716;0;50;90;95;99
4718;0;50;90;95;99
4722;0;50;90;95;99
4730;0;50;90;95;99
4732;0;50;90;95;99
4734;0;50;90;95;99
4736;0;50;90;95;99
4738;0;50;90;95;99
4740;0;50;90;95;99
4744;0;98;99;99.5;99.98999786
4746;0;98;99;99.5;99.98999786
4748;0;50;90;95;99
4750;0;50;90;95;99
4752;0;50;90;95;99
4754;0;50;90;95;99
4756;0;50;90;95;99
4758;0;50;90;95;99
4760;0;50;90;95;99
4762;0;50;90;95;99
4764;0;50;90;95;99
4766;0;50;90;95;99
4768;0;98;99;99.5;99.98999786
4770;0;50;90;95;99
4772;0;50;90;95;99
4774;0;50;90;95;99
4776;0;50;90;95;99
4778;0;50;90;95;99
4780;0;50;90;95;99
4782;0;50;90;95;99
4784;0;50;90;95;99
4786;0;50;90;95;99
4788;0;50;90;95;99
4794;0;50;90;95;99
5050;0;50;90;95;99
5052;0;50;90;95;99
5054;0;50;90;95;99
5056;0;50;90;95;99
5058;0;50;90;95;99
5060;0;50;90;95;99
5062;0;50;90;95;99
5064;0;50;90;95;99
5066;0;50;90;95;99
5068;0;50;90;95;99
5070;0;50;90;95;99
5072;0;50;90;95;99
5074;0;50;90;95;99
5080;0;50;90;95;99
5082;0;50;90;95;99
5086;0;50;90;95;99
6598;0;50;90;95;99
5090;0;50;90;95;99
5092;0;50;90;95;99
5094;0;98;99;99.5;99.98999786
5098;0;50;90;95;99
5100;0;50;90;95;99
5104;0;50;90;95;99
5108;0;50;90;95;99
5110;0;50;90;95;99
5112;0;50;90;95;99
5114;0;50;90;95;99
5116;0;50;90;95;99
5118;0;50;90;95;99
5120;0;50;90;95;99
5122;0;50;90;95;99
5124;0;50;90;95;99
5126;0;50;90;95;99
5128;0;50;90;95;99
5130;0;50;90;95;99
5132;0;50;90;95;99
5134;0;50;90;95;99
5136;0;50;90;95;99
5138;0;50;90;95;99
5140;0;50;90;95;99
5142;0;50;90;95;99
5144;0;50;90;95;99
5550;0;50;90;95;99
5552;0;50;90;95;99
5554;0;50;90;95;99
5556;0;50;90;95;99
5558;0;50;90;95;99
5560;0;50;90;95;99
5562;0;50;90;95;99
5564;0;50;90;95;99
5566;0;50;90;95;99
5572;0;50;90;95;99
5574;0;50;90;95;99
5576;0;50;90;95;99
5578;0;50;90;95;99
5580;0;50;90;95;99
5582;0;50;90;95;99
5584;0;50;90;95;99
5586;0;50;90;95;99
5588;0;50;90;95;99
6050;0;50;90;95;99
6052;0;50;90;95;99
6054;0;50;90;95;99
6056;0;50;90;95;99
6062;0;50;90;95;99
6066;0;50;90;95;99
6068;0;50;90;95;99
6070;0;50;90;95;99
6072;0;50;90;95;99
6074;0;50;90;95;99
6076;0;50;90;95;99
6078;0;50;90;95;99
6080;0;50;90;95;99
6596;0;50;90;95;99
6082;0;50;90;95;99
6084;0;50;90;95;99
6094;0;50;90;95;99
6096;0;50;90;95;99
6098;0;50;90;95;99
6100;0;50;90;95;99
6102;0;50;90;95;99
6104;0;50;90;95;99
6106;0;50;90;95;99
6110;0;50;90;95;99
6112;0;50;90;95;99
6114;0;50;90;95;99
6124;0;50;90;95;99
6126;0;50;90;95;99
6128;0;50;90;95;99
6130;0;50;90;95;99
6132;0;98;99;99.5;99.98999786
6134;0;50;90;95;99
6142;0;50;90;95;99
6144;0;50;90;95;99
6150;0;50;90;95;99
6154;0;50;90;95;99
6156;0;50;90;95;99
6158;0;50;90;95;99
6160;0;50;90;95;99
6162;0;50;90;95;99
6164;0;50;90;95;99
6166;0;50;90;95;99
6168;0;50;90;95;99
6170;0;50;90;95;99
6172;0;50;90;95;99
6174;0;98;99;99.5;99.98999786
6176;0;50;90;95;99
6178;0;50;90;95;99
6180;0;50;90;95;99
6182;0;50;90;95;99
6184;0;50;90;95;99
6186;0;50;90;95;99
6188;0;50;90;95;99
6190;0;50;90;95;99
6192;0;50;90;95;99
6194;0;50;90;95;99
6196;0;50;90;95;99
6550;0;50;90;95;99
6552;0;50;90;95;99
6554;0;50;90;95;99
6556;0;50;90;95;99
6564;0;50;90;95;99
6568;0;50;90;95;99
6574;0;98;99;99.5;99.98999786
6576;0;50;90;95;99
6580;0;98;99;99.5;99.98999786
6584;0;50;90;95;99
6586;0;50;90;95;99
6588;0;50;90;95;99
6590;0;50;90;95;99
6592;0;50;90;95;99
6600;0;50;90;95;99
6602;0;50;90;95;99
6604;0;50;90;95;99
6606;0;50;90;95;99
6608;0;50;90;95;99
6610;0;50;90;95;99
6612;0;50;90;95;99
6614;0;50;90;95;99
6616;0;50;90;95;99
6618;0;50;90;95;99
6620;0;50;90;95;99
6622;0;50;90;95;99
6624;0;50;90;95;99
6626;0;50;90;95;99
7050;0;50;90;95;99
7054;0;50;90;95;99
7056;0;50;90;95;99
7058;0;50;90;95;99
7060;0;50;90;95;99
7062;0;50;90;95;99
7064;0;50;90;95;99
7066;0;50;90;95;99
7068;0;50;90;95;99
7070;0;50;90;95;99
7072;0;50;90;95;99
7074;0;50;90;95;99
7076;0;50;90;95;99
7080;0;50;90;95;99
7082;0;50;90;95;99
7084;0;50;90;95;99
7086;0;50;90;95;99
7088;0;50;90;95;99
7090;0;50;90;95;99
7092;0;50;90;95;99
7094;0;50;90;95;99
7096;0;50;90;95;99
7098;0;50;90;95;99
7100;0;50;90;95;99
7102;0;50;90;95;99
7104;0;50;90;95;99
7106;0;50;90;95;99
7108;0;50;90;95;99
7110;0;50;90;95;99
7112;0;50;90;95;99
7114;0;50;90;95;99
7116;0;50;90;95;99
7120;0;50;90;95;99
7124;0;50;90;95;99
7126;0;50;90;95;99
7130;0;50;90;95;99
7132;0;50;90;95;99
7134;0;50;90;95;99
7136;0;50;90;95;99
7138;0;98;99;99.5;99.98999786
7140;0;98;99;99.5;99.98999786
7142;0;50;90;95;99
7144;0;98;99;99.5;99.98999786
7146;0;50;90;95;99
7148;0;50;90;95;99
7150;0;50;90;95;99
7152;0;50;90;95;99
7154;0;98;99;99.5;99.98999786
7156;0;50;90;95;99
7158;0;50;90;95;99
7160;0;50;90;95;99
7162;0;50;90;95;99
7164;0;50;90;95;99
7166;0;50;90;95;99
7168;0;50;90;95;99
7170;0;50;90;95;99
7172;0;50;90;95;99
7174;0;50;90;95;99
7176;0;50;90;95;99
7178;0;50;90;95;99
7180;0;50;90;95;99
7182;0;50;90;95;99
7184;0;50;90;95;99
7186;0;50;90;95;99
7188;0;50;90;95;99
7190;0;50;90;95;99
7192;0;50;90;95;99
7194;0;50;90;95;99
7196;0;50;90;95;99
7198;0;98;99;99.5;99.98999786
7200;0;98;99;99.5;99.98999786
7202;0;50;90;95;99
7204;0;98;99;99.5;99.98999786
7206;0;98;99;99.5;99.98999786
7208;0;98;99;99.5;99.98999786
7210;0;98;99;99.5;99.98999786
7212;0;98;99;99.5;99.98999786
7214;0;98;99;99.5;99.98999786
7216;0;98;99;99.5;99.98999786
7218;0;98;99;99.5;99.98999786
7220;0;50;90;95;99
7222;0;50;90;95;99
7224;0;50;90;95;99
7226;0;50;90;95;99
7228;0;50;90;95;99
7230;0;50;90;95;99
7232;0;50;90;95;99
7234;0;50;90;95;99
7236;0;98;99;99.5;99.98999786
7238;0;50;90;95;99
7240;0;50;90;95;99
7242;0;50;90;95;99
7244;0;50;90;95;99
7246;0;50;90;95;99
7248;0;50;90;95;99
7250;0;50;90;95;99
7252;0;50;90;95;99
7254;0;50;90;95;99
7256;0;50;90;95;99
7258;0;50;90;95;99
7260;0;50;90;95;99
7262;0;50;90;95;99
7264;0;50;90;95;99
7266;0;50;90;95;99
7268;0;50;90;95;99
7270;0;50;90;95;99
7272;0;50;90;95;99
7274;0;50;90;95;99
7288;0;50;90;95;99
7290;0;50;90;95;99
7292;0;98;99;99.5;99.98999786
7294;0;98;99;99.5;99.98999786
7296;0;50;90;95;99
7300;0;50;90;95;99
7302;0;50;90;95;99
7304;0;50;90;95;99
7306;0;50;90;95;99
7308;0;50;90;95;99
7310;0;50;90;95;99
7312;0;50;90;95;99
7314;0;50;90;95;99
7316;0;50;90;95;99
7318;0;50;90;95;99
7320;0;50;90;95;99
7322;0;50;90;95;99
7324;0;50;90;95;99
7326;0;50;90;95;99
7328;0;50;90;95;99
7330;0;50;90;95;99
7332;0;50;90;95;99
7334;0;50;90;95;99
7338;0;50;90;95;99
7340;0;50;90;95;99
7342;0;50;90;95;99
7344;0;50;90;95;99
7346;0;50;90;95;99
7348;0;50;90;95;99
7350;0;50;90;95;99
7352;0;50;90;95;99
7354;0;50;90;95;99
7356;0;50;90;95;99
7358;0;98;99;99.5;99.98999786
7360;0;50;90;95;99
7362;0;98;99;99.5;99.98999786
7364;0;50;90;95;99
7366;0;98;99;99.5;99.98999786
7368;0;50;90;95;99
7370;0;50;90;95;99
7372;0;98;99;99.5;99.98999786
7374;0;50;90;95;99
7376;0;98;99;99.5;99.98999786
7378;0;50;90;95;99
7380;0;50;90;95;99
7382;0;50;90;95;99
7384;0;50;90;95;99
7386;0;50;90;95;99
7388;0;50;90;95;99
7390;0;50;90;95;99
7392;0;50;90;95;99
7394;0;50;90;95;99
7396;0;50;90;95;99
7398;0;50;90;95;99
7400;0;50;90;95;99
7402;0;50;90;95;99
7404;0;50;90;95;99
7406;0;50;90;95;99
7408;0;50;90;95;99
7410;0;50;90;95;99
7412;0;50;90;95;99
7416;0;98;99;99.5;99.98999786
7418;0;50;90;95;99
7420;0;50;90;95;99
7422;0;50;90;95;99
7424;0;98;99;99.5;99.98999786
7426;0;50;90;95;99
7428;0;50;90;95;99
7430;0;98;99;99.5;99.98999786
7432;0;98;99;99.5;99.98999786
7434;0;98;99;99.5;99.98999786
7436;0;50;90;95;99
7438;0;50;90;95;99
7440;0;98;99;99.5;99.98999786
7442;0;50;90;95;99
7444;0;50;90;95;99
7446;0;50;90;95;99
7448;0;98;99;99.5;99.98999786
7450;0;50;90;95;99
7452;0;50;90;95;99
7454;0;50;90;95;99
7456;0;50;90;95;99
7458;0;50;90;95;99
7460;0;98;99;99.5;99.98999786
7462;0;50;90;95;99
7464;0;50;90;95;99
7466;0;50;90;95;99
7468;0;50;90;95;99
7470;0;98;99;99.5;99.98999786
7474;0;50;90;95;99
7476;0;98;99;99.5;99.98999786
7480;0;50;90;95;99
7482;0;98;99;99.5;99.98999786
7484;0;98;99;99.5;99.98999786
7486;0;50;90;95;99
7488;0;98;99;99.5;99.98999786
7490;0;98;99;99.5;99.98999786
7492;0;50;90;95;99
7494;0;98;99;99.5;99.98999786
7496;0;50;90;95;99
7498;0;50;90;95;99
7500;0;50;90;95;99
7502;0;50;90;95;99
7504;0;98;99;99.5;99.98999786
7506;0;98;99;99.5;99.98999786
7508;0;50;90;95;99
7510;0;50;90;95;99
7512;0;50;90;95;99
7514;0;50;90;95;99
7516;0;50;90;95;99
7518;0;98;99;99.5;99.98999786
7520;0;98;99;99.5;99.98999786
7522;0;50;90;95;99
7524;0;98;99;99.5;99.98999786
7526;0;50;90;95;99
7528;0;50;90;95;99
7530;0;50;90;95;99
7532;0;98;99;99.5;99.98999786
7534;0;50;90;95;99
7536;0;98;99;99.5;99.98999786
7538;0;98;99;99.5;99.98999786
7540;0;50;90;95;99
7542;0;50;90;95;99
7544;0;50;90;95;99
7546;0;50;90;95;99
7548;0;98;99;99.5;99.98999786
7550;0;50;90;95;99
7552;0;50;90;95;99
7554;0;50;90;95;99
7556;0;50;90;95;99
7558;0;50;90;95;99
7560;0;50;90;95;99
7562;0;50;90;95;99
7564;0;50;90;95;99
7566;0;50;90;95;99
7568;0;50;90;95;99
7570;0;50;90;95;99
7572;0;50;90;95;99
7576;0;50;90;95;99
7578;0;50;90;95;99
7580;0;50;90;95;99
7582;0;50;90;95;99
7584;0;50;90;95;99
7586;0;50;90;95;99
7588;0;50;90;95;99
7592;0;50;90;95;99
7594;0;50;90;95;99
7596;0;50;90;95;99
7598;0;50;90;95;99
7600;0;50;90;95;99
7602;0;50;90;95;99
7604;0;50;90;95;99
7606;0;50;90;95;99
7608;0;50;90;95;99
7610;0;50;90;95;99
7612;0;50;90;95;99
7614;0;50;90;95;99
7616;0;50;90;95;99
7618;0;50;90;95;99
7620;0;50;90;95;99
7622;0;50;90;95;99
7624;0;50;90;95;99
7626;0;50;90;95;99
7628;0;50;90;95;99
7630;0;50;90;95;99
7632;0;50;90;95;99
7634;0;50;90;95;99
7636;0;50;90;95;99
7638;0;50;90;95;99
7640;0;50;90;95;99
7642;0;98;99;99.5;99.98999786
7644;0;50;90;95;99
7648;0;50;90;95;99
7650;0;50;90;95;99
7652;0;50;90;95;99
7654;0;50;90;95;99
7656;0;98;99;99.5;99.98999786
7658;0;98;99;99.5;99.98999786
7660;0;98;99;99.5;99.98999786
7662;0;50;90;95;99
7664;0;50;90;95;99
7666;0;50;90;95;99
7668;0;50;90;95;99
7670;0;50;90;95;99
7672;0;50;90;95;99
7674;0;50;90;95;99
7676;0;50;90;95;99
7678;0;50;90;95;99
7680;0;50;90;95;99
7682;0;50;90;95;99
7688;0;50;90;95;99
7690;0;50;90;95;99
7692;0;50;90;95;99
7694;0;50;90;95;99
7698;0;50;90;95;99
7700;0;50;90;95;99
7702;0;50;90;95;99
7704;0;98;99;99.5;99.98999786
7706;0;50;90;95;99
7708;0;50;90;95;99
7710;0;50;90;95;99
7712;0;50;90;95;99
7714;0;50;90;95;99
7716;0;50;90;95;99
7718;0;50;90;95;99
7720;0;50;90;95;99
7722;0;98;99;99.5;99.98999786
7724;0;98;99;99.5;99.98999786
7726;0;50;90;95;99
7728;0;50;90;95;99
7730;0;50;90;95;99
7732;0;98;99;99.5;99.98999786
7734;0;50;90;95;99
7736;0;98;99;99.5;99.98999786
7738;0;98;99;99.5;99.98999786
7740;0;98;99;99.5;99.98999786
7742;0;98;99;99.5;99.98999786
7744;0;50;90;95;99
7746;0;98;99;99.5;99.98999786
7748;0;98;99;99.5;99.98999786
7750;0;98;99;99.5;99.98999786
7752;0;98;99;99.5;99.98999786
7754;0;50;90;95;99
7756;0;50;90;95;99
7760;0;50;90;95;99
7762;0;50;90;95;99
7766;0;50;90;95;99
7768;0;50;90;95;99
7770;0;50;90;95;99
7772;0;50;90;95;99
7774;0;50;90;95;99
7776;0;50;90;95;99
7778;0;50;90;95;99
7780;0;50;90;95;99
7782;0;50;90;95;99
7784;0;50;90;95;99
7786;0;50;90;95;99
7788;0;50;90;95;99
7790;0;98;99;99.5;99.98999786
7792;0;50;90;95;99
7794;0;50;90;95;99
7796;0;50;90;95;99
7798;0;50;90;95;99
7800;0;50;90;95;99
7802;0;50;90;95;99
7804;0;50;90;95;99
7806;0;50;90;95;99
7808;0;50;90;95;99
7810;0;50;90;95;99
7812;0;50;90;95;99
7814;0;50;90;95;99
7816;0;50;90;95;99
7818;0;50;90;95;99
7820;0;50;90;95;99
7822;0;50;90;95;99
7824;0;50;90;95;99
7826;0;50;90;95;99
7828;0;50;90;95;99
7830;0;50;90;95;99
7832;0;50;90;95;99
7834;0;50;90;95;99
7836;0;50;90;95;99
7838;0;50;90;95;99
7840;0;50;90;95;99
7842;0;50;90;95;99
7844;0;50;90;95;99
7846;0;50;90;95;99
7848;0;50;90;95;99
7850;0;50;90;95;99
7852;0;50;90;95;99
7854;0;50;90;95;99
7856;0;50;90;95;99
7858;0;50;90;95;99
7860;0;50;90;95;99
7862;0;50;90;95;99
7864;0;50;90;95;99
7866;0;50;90;95;99
7868;0;50;90;95;99
7870;0;50;90;95;99
7872;0;50;90;95;99
7874;0;50;90;95;99
7876;0;50;90;95;99
7878;0;50;90;95;99
7880;0;50;90;95;99
7882;0;50;90;95;99
7884;0;50;90;95;99
7886;0;50;90;95;99
7888;0;50;90;95;99
7890;0;50;90;95;99
7892;0;50;90;95;99
7894;0;50;90;95;99
7896;0;50;90;95;99
7898;0;50;90;95;99
7900;0;50;90;95;99
7902;0;50;90;95;99
7904;0;98;99;99.5;99.98999786
7906;0;50;90;95;99
7908;0;50;90;95;99
7910;0;50;90;95;99
7912;0;50;90;95;99
7914;0;50;90;95;99
7916;0;50;90;95;99
7918;0;50;90;95;99
7920;0;50;90;95;99
7922;0;50;90;95;99
7924;0;50;90;95;99
7926;0;50;90;95;99
7928;0;50;90;95;99
7930;0;50;90;95;99
7932;0;50;90;95;99
7934;0;50;90;95;99
7936;0;50;90;95;99
7938;0;50;90;95;99
7940;0;50;90;95;99
7942;0;50;90;95;99
7944;0;50;90;95;99
7946;0;50;90;95;99
7948;0;50;90;95;99
7950;0;50;90;95;99
7952;0;50;90;95;99
7954;0;50;90;95;99
7956;0;50;90;95;99
7958;0;50;90;95;99
7960;0;50;90;95;99
7962;0;50;90;95;99
7964;0;50;90;95;99
7966;0;50;90;95;99
7968;0;50;90;95;99
7970;0;50;90;95;99
7972;0;50;90;95;99
7974;0;50;90;95;99
7976;0;50;90;95;99
7978;0;50;90;95;99
7980;0;50;90;95;99
7982;0;50;90;95;99
7984;0;50;90;95;99
7986;0;50;90;95;99
7988;0;50;90;95;99
7990;0;50;90;95;99
7992;0;50;90;95;99
7994;0;50;90;95;99
7996;0;50;90;95;99
7998;0;50;90;95;99
8000;0;50;90;95;99
8002;0;50;90;95;99
8004;0;50;90;95;99
8006;0;50;90;95;99
8008;0;50;90;95;99
8010;0;50;90;95;99
8012;0;50;90;95;99
8014;0;50;90;95;99
8016;0;50;90;95;99
8022;0;50;90;95;99
8024;0;50;90;95;99
8026;0;50;90;95;99
8028;0;50;90;95;99
8030;0;50;90;95;99
8032;0;50;90;95;99
8034;0;50;90;95;99
8036;0;50;90;95;99
7696;0;70;90;95;99
